"nsites","nindiv","ntests","psi","theta11","p111","p101","p001","theta01","b2","b3","delta","r"
100,50,1,0.511866741515463,0.675347585040843,0.970790909367008,NA,NA,0,0.613450696381507,0.660494952378795,0.95,0.999
100,50,1,0.928132141981507,0.445502433206653,0.989102584180003,NA,NA,0,0.895063490526518,0.144556226801127,0.95,0.999
100,50,1,0.653780463106697,0.0494699606681243,0.960334717147704,NA,NA,0,0.64448659302271,0.30849295688374,0.95,0.999
100,50,1,0.652953099648235,0.473976605969016,0.996734427512973,NA,NA,0,0.783300033527426,0.642058115405031,0.95,0.999
100,50,1,0.940994676959002,0.729603592889383,0.953076127393905,NA,NA,0,0.22354066760838,0.779169569400139,0.95,0.999
100,50,1,0.0164971459750086,0.873463787243236,0.971749950585561,NA,NA,0,0.831089543913258,0.933394935844233,0.95,0.999
100,50,1,0.402703584637493,0.735568975283299,0.971524107477325,NA,NA,0,0.630502106784843,0.770425471276743,0.95,0.999
100,50,1,0.901603234616341,0.300471561428625,0.963140502372151,NA,NA,0,0.946219381948467,0.988840119198896,0.95,0.999
100,50,1,0.68249791534082,0.525194884730736,0.954707178623963,NA,NA,0,0.847574548251927,0.444680442810524,0.95,0.999
100,50,1,0.675363240585895,0.599076451544883,0.969699338376592,NA,NA,0,0.325661893235985,0.884845223709242,0.95,0.999
100,50,1,0.0051158047451172,0.541291585588828,0.969533244231425,NA,NA,0,0.422441127714934,0.930264248491265,0.95,0.999
100,50,1,0.997306218977785,0.539886836915743,0.996893147385353,NA,NA,0,0.302666807939764,0.221838473620825,0.95,0.999
100,50,1,0.770787210155744,0.927862301511457,0.982228079846268,NA,NA,0,0.402509890239919,0.223859371303348,0.95,0.999
100,50,1,0.61223995424388,0.265666591675254,0.98373534693002,NA,NA,0,0.0177412034177687,0.41598719963152,0.95,0.999
100,50,1,0.0624799950614106,0.19783299579937,0.950556750690297,NA,NA,0,0.0458326027735602,0.0310957826112863,0.95,0.999
100,50,1,0.86313550642156,0.453227525173919,0.954578177362832,NA,NA,0,0.512290475970833,0.785736748903757,0.95,0.999
100,50,1,0.108980146646732,0.34901697338745,0.981253533440048,NA,NA,0,0.191072151380125,0.542538679555059,0.95,0.999
100,50,1,0.300952048983891,0.502272749303607,0.986189384948893,NA,NA,0,0.713645378144924,0.676033680968452,0.95,0.999
100,50,1,0.563776298623765,0.400548528864281,0.991028903522959,NA,NA,0,0.790131837086752,0.589588482549414,0.95,0.999
100,50,1,0.428373554946389,0.604848359705647,0.989379749248351,NA,NA,0,0.959849597108318,0.269068017312558,0.95,0.999
100,50,1,0.250182448889827,0.297163518740796,0.98664899812903,NA,NA,0,0.45611895085196,0.678230508632027,0.95,0.999
100,50,1,0.427981949999463,0.180578909463482,0.951372903928789,NA,NA,0,0.709822633397765,0.618790477071423,0.95,0.999
100,50,1,0.719593661141582,0.290547185772099,0.960226949309197,NA,NA,0,0.256270036621718,0.265801673843991,0.95,0.999
100,50,1,0.738425411370816,0.115556572189089,0.973570088603091,NA,NA,0,0.0932971082576551,0.374655210225843,0.95,0.999
100,50,1,0.595445205830503,0.189768543470418,0.988538609490427,NA,NA,0,0.366112140260404,0.159714018693659,0.95,0.999
100,50,1,0.446074764842633,0.561364388664486,0.977907862403721,NA,NA,0,0.00390219372394495,0.582272880319739,0.95,0.999
100,50,1,0.343485105566913,0.988591058579739,0.987923738540907,NA,NA,0,0.921355055467924,0.88387813411653,0.95,0.999
100,50,1,0.697032922463026,0.27208431238425,0.986583970600029,NA,NA,0,0.931178903979715,0.0184192840217147,0.95,0.999
100,50,1,0.948344322900055,0.668622614234919,0.980748631610605,NA,NA,0,0.63871055332548,0.237323739385,0.95,0.999
100,50,1,0.768958689488005,0.86332087473711,0.978723373676476,NA,NA,0,0.751682018712861,0.428288071923656,0.95,0.999
100,50,1,0.805185499321436,0.214447126906132,0.989918611071608,NA,NA,0,0.251517885751557,0.188386304375483,0.95,0.999
100,50,1,0.702703764923383,0.646493662742898,0.951453203567385,NA,NA,0,0.879660982121946,0.76443699264829,0.95,0.999
100,50,1,0.90471476901765,0.262375621927669,0.993798873854172,NA,NA,0,0.582475217038067,0.345217500122031,0.95,0.999
100,50,1,0.383816675322363,0.207172495240811,0.983317230054457,NA,NA,0,0.835042293993989,0.398074962358689,0.95,0.999
100,50,1,0.436867881295504,0.575007552153664,0.963856520211732,NA,NA,0,0.799083061041078,0.860936156617245,0.95,0.999
100,50,1,0.883583078970667,0.796742235751357,0.991714122873254,NA,NA,0,0.415740156169981,0.867731173534645,0.95,0.999
100,50,1,0.714135400554864,0.566371257895371,0.958285373312433,NA,NA,0,0.128362196531845,0.204166822177591,0.95,0.999
100,50,1,0.908887068427401,0.236169973917771,0.996511470166931,NA,NA,0,0.298784206092358,0.702644785073353,0.95,0.999
100,50,1,0.405722743415972,0.501480384969851,0.961939652511221,NA,NA,0,0.658963769855676,0.855166739607463,0.95,0.999
100,50,1,0.371400579475565,0.55025794023741,0.998250703914138,NA,NA,0,0.957510954575846,0.413699851503363,0.95,0.999
100,50,1,0.406071065152064,0.811507217066828,0.9824693994086,NA,NA,0,0.205923621210735,0.432894780078204,0.95,0.999
100,50,1,0.498186191824032,0.424148829370504,0.952631118840945,NA,NA,0,0.899958334392635,0.683520399557194,0.95,0.999
100,50,1,0.85070402602246,0.593734341244446,0.992690349309298,NA,NA,0,0.300186182696838,0.445862814210355,0.95,0.999
100,50,1,0.954829799824627,0.0900958463547286,0.956644556063565,NA,NA,0,0.792390662665945,0.164568831423996,0.95,0.999
100,50,1,0.907238884215476,0.311652706361841,0.994074964622222,NA,NA,0,0.993466942238156,0.464662606904516,0.95,0.999
100,50,1,0.686861954117194,0.164629887518473,0.971345107900258,NA,NA,0,0.0693251938913017,0.319656213019742,0.95,0.999
100,50,1,0.202701032718876,0.487794952354394,0.954624679485953,NA,NA,0,0.20351085221488,0.862908626535442,0.95,0.999
100,50,1,0.659404115598416,0.0874613482751884,0.982542526894039,NA,NA,0,0.919353816874791,0.739937300425721,0.95,0.999
100,50,1,0.0548021564586088,0.625053875503363,0.958488105746196,NA,NA,0,0.14960942572495,0.42189701666194,0.95,0.999
100,50,1,0.819562245171284,0.967976058687549,0.992956408444955,NA,NA,0,0.524745293002808,0.916197601319524,0.95,0.999
100,50,1,0.100027950978605,0.261157445880119,0.950266640829144,NA,NA,0,0.314676448751241,0.386575374304317,0.95,0.999
100,50,1,0.45176276796381,0.425962049229769,0.980889552272973,NA,NA,0,0.858910287426319,0.590804314834531,0.95,0.999
100,50,1,0.898060245343018,0.416190885969205,0.982921797055681,NA,NA,0,0.160932322051609,0.331414018235169,0.95,0.999
100,50,1,0.684672000026563,0.258411038352177,0.957375512025529,NA,NA,0,0.927332273457898,0.947116795215756,0.95,0.999
100,50,1,0.419455000382382,0.49164874928561,0.998979052710358,NA,NA,0,0.349122684305767,0.599890880405204,0.95,0.999
100,50,1,0.814669742545579,0.284599596954417,0.987377922905248,NA,NA,0,0.41019629135076,0.576829806672875,0.95,0.999
100,50,1,0.74127389096329,0.581525511559332,0.9540427620203,NA,NA,0,0.886889338246081,0.115501534329727,0.95,0.999
100,50,1,0.301080667983973,0.510812518606195,0.976115987201873,NA,NA,0,0.653262406085851,0.118760844443226,0.95,0.999
100,50,1,0.615787252175855,0.102556397806155,0.960276291357877,NA,NA,0,0.767493906425545,0.120990411277628,0.95,0.999
100,50,1,0.175651268395595,0.0828241659507621,0.963925971328164,NA,NA,0,0.0786351921793539,0.553793147749966,0.95,0.999
100,50,1,0.109322030290728,0.85410592393484,0.965499070011917,NA,NA,0,0.421069104166003,0.922623670988483,0.95,0.999
100,50,1,0.162814559283666,0.402012697140686,0.992194257471559,NA,NA,0,0.468639131896198,0.333356999968411,0.95,0.999
100,50,1,0.190699513072381,0.371304817991797,0.974306219489966,NA,NA,0,0.0163173968824558,0.681779456857592,0.95,0.999
100,50,1,0.856236108838581,0.89503611811786,0.958378585234261,NA,NA,0,0.694455522458768,0.790912420698442,0.95,0.999
100,50,1,0.9860800186079,0.27502245871909,0.978901075178536,NA,NA,0,0.665500861903187,0.72560021847114,0.95,0.999
100,50,1,0.570958764946321,0.387647375068162,0.998328668878169,NA,NA,0,0.374481010100571,0.774312923443736,0.95,0.999
100,50,1,0.152080443616491,0.752448938421672,0.977347155292705,NA,NA,0,0.696268201033119,0.206515384799335,0.95,0.999
100,50,1,0.482405670789303,0.221835868134163,0.979136609859788,NA,NA,0,0.0594965110125486,0.326799416311551,0.95,0.999
100,50,1,0.5599340767432,0.594658435553312,0.988030752008362,NA,NA,0,0.982219778707018,0.0294966764100827,0.95,0.999
100,50,1,0.0979005896358285,0.245707947057439,0.966306929209444,NA,NA,0,0.609319019815186,0.613426827908959,0.95,0.999
100,50,1,0.960496537414845,0.693741096538957,0.994319833010272,NA,NA,0,0.95657585714478,0.139973800818902,0.95,0.999
100,50,1,0.0264004289866425,0.0530714166013058,0.965904054360208,NA,NA,0,0.341091380134458,0.523600912312977,0.95,0.999
100,50,1,0.991841935931472,0.145300860278076,0.957519999027275,NA,NA,0,0.920563487108797,0.588001452691155,0.95,0.999
100,50,1,0.442048137924867,0.162413146656705,0.996809878827445,NA,NA,0,0.617961604945362,0.956222223979654,0.95,0.999
100,50,1,0.592522108220495,0.454853720899671,0.959050416525302,NA,NA,0,0.0350810450306162,0.687113713290775,0.95,0.999
100,50,1,0.0850532211367972,0.630051742618438,0.980301812930347,NA,NA,0,0.786675504323561,0.747151059706463,0.95,0.999
100,50,1,0.0769336945312098,0.132922466568882,0.988457089706569,NA,NA,0,0.414769843229791,0.25781523269671,0.95,0.999
100,50,1,0.00395700585655868,0.896066296952078,0.960688616164622,NA,NA,0,0.953939397158567,0.820503899527946,0.95,0.999
100,50,1,0.53434502428188,0.908302339812741,0.973747648211976,NA,NA,0,0.911717396079795,0.420520434714155,0.95,0.999
100,50,1,0.617096316475654,0.0202019733390771,0.99123806736744,NA,NA,0,0.0861892344665248,0.469120634660823,0.95,0.999
100,50,1,0.397689444821794,0.761005411664955,0.998101209284808,NA,NA,0,0.912439946744824,0.852370754022384,0.95,0.999
100,50,1,0.0384165777608287,0.662416619041236,0.97958609735209,NA,NA,0,0.241355967511889,0.495368387783878,0.95,0.999
100,50,1,0.500951477271272,0.396388244390255,0.977538445694232,NA,NA,0,0.516116625929717,0.230216078110039,0.95,0.999
100,50,1,0.159898965501226,0.198399483560584,0.982166669988492,NA,NA,0,0.943968552195933,0.692459465375869,0.95,0.999
100,50,1,0.620874998218846,0.283844081892166,0.997096413173445,NA,NA,0,0.963867051022593,0.864500413912348,0.95,0.999
100,50,1,0.733005837695906,0.884754985595355,0.969027589003101,NA,NA,0,0.388465470526367,0.161477858379483,0.95,0.999
100,50,1,0.842103995188838,0.962825045493664,0.954413417301583,NA,NA,0,0.642861431947444,0.870623238714645,0.95,0.999
100,50,1,0.753802759434096,0.820792228118284,0.952791397750867,NA,NA,0,0.500912140987115,0.57078662366257,0.95,0.999
100,50,1,0.585359356025234,0.871848781021079,0.952302995120059,NA,NA,0,0.291156358322827,0.509869942045072,0.95,0.999
100,50,1,0.508315497962292,0.0684846028480679,0.953570532793074,NA,NA,0,0.327231607104652,0.624731640204787,0.95,0.999
100,50,1,0.85141036960762,0.736289350911509,0.992860063955735,NA,NA,0,0.227716738227988,0.0584706515211146,0.95,0.999
100,50,1,0.876604826482944,0.106113434094936,0.959878708445735,NA,NA,0,0.611492664024001,0.192265248064883,0.95,0.999
100,50,1,0.261934540161164,0.999222969001625,0.957109539376432,NA,NA,0,0.266038019438274,0.0492148485374637,0.95,0.999
100,50,1,0.629278129953891,0.889309308339376,0.980681262453797,NA,NA,0,0.628531697345665,0.16218480324652,0.95,0.999
100,50,1,0.849936544312164,0.81991118595656,0.953949238266365,NA,NA,0,0.791879982672632,0.603921336478554,0.95,0.999
100,50,1,0.271175734627526,0.0599967740783468,0.992563540696551,NA,NA,0,0.258299983689329,0.557758585761301,0.95,0.999
100,50,1,0.466485055128345,0.931671468572458,0.967582104585762,NA,NA,0,0.976070560100721,0.818052550954279,0.95,0.999
100,50,1,0.275867060913472,0.621607005992904,0.974974521419592,NA,NA,0,0.865978091366822,0.199453693500487,0.95,0.999
100,50,1,0.666204804479843,0.692893015373032,0.97253946562499,NA,NA,0,0.55190257696202,0.347883288508514,0.95,0.999
100,50,1,0.499275628900155,0.121533794065239,0.992320195035916,NA,NA,0,0.614168319515884,0.477705375114922,0.95,0.999
100,50,1,0.938174976903014,0.91843324194313,0.955081832444668,NA,NA,0,0.356146942514926,0.175670294331154,0.95,0.999
100,50,1,0.165550547857303,0.80814090453973,0.984099995233817,NA,NA,0,0.902891217917437,0.83959088133974,0.95,0.999
100,50,1,0.918461225594161,0.759464684412815,0.998237664303742,NA,NA,0,0.702174113580259,0.258235011114739,0.95,0.999
100,50,1,0.244476612572093,0.0842426673455629,0.956144686903176,NA,NA,0,0.649378493655007,0.851879160359036,0.95,0.999
100,50,1,0.112749641417759,0.737947553289588,0.950990140645078,NA,NA,0,0.563963134920457,0.698326244812226,0.95,0.999
100,50,1,0.282554661016678,0.103581627355888,0.998903370289016,NA,NA,0,0.398016352104256,0.0767692045213189,0.95,0.999
100,50,1,0.941835524847964,0.542261112251319,0.969799731455801,NA,NA,0,0.0296835069456138,0.853949867840158,0.95,0.999
100,50,1,0.658439882219769,0.788780738287372,0.96136322695791,NA,NA,0,0.332037583752302,0.497029208215419,0.95,0.999
100,50,1,0.799904690758325,0.315175063919276,0.956856606133876,NA,NA,0,0.517475691889878,0.656813542578369,0.95,0.999
100,50,1,0.331008733279072,0.406133826173609,0.990637128903612,NA,NA,0,0.561621263974579,0.696243529337225,0.95,0.999
100,50,1,0.969194563354831,0.948311701535247,0.974520291758759,NA,NA,0,0.651049179803347,0.57494908267539,0.95,0.999
100,50,1,0.634500439648051,0.277777771224733,0.951900146518357,NA,NA,0,0.805132351878332,0.999600643199869,0.95,0.999
100,50,1,0.633687652651221,0.382325073897373,0.963043249239644,NA,NA,0,0.830430201572133,0.679867279566359,0.95,0.999
100,50,1,0.377470368758775,0.156409475128399,0.995507069081243,NA,NA,0,0.164947252297308,0.62873554675607,0.95,0.999
100,50,1,0.56846128329495,0.489609709053067,0.971011760995502,NA,NA,0,0.116867612323491,0.776906073899008,0.95,0.999
100,50,1,0.831136203498812,0.409412493836833,0.998865846683108,NA,NA,0,0.177402262471616,0.361627881843364,0.95,0.999
100,50,1,0.599594761761371,0.326248876214027,0.984873008650821,NA,NA,0,0.11002437905781,0.904501108680153,0.95,0.999
100,50,1,0.558499280751217,0.969665223774267,0.971376008736447,NA,NA,0,0.984081559440354,0.434818395288195,0.95,0.999
100,50,1,0.177077857308788,0.0182849718478974,0.961195337832801,NA,NA,0,0.676148637518985,0.0343637242598925,0.95,0.999
100,50,1,0.766510998375714,0.689979148831917,0.95655852519446,NA,NA,0,0.330252258888213,0.110586584959878,0.95,0.999
100,50,1,0.1258560463225,0.916260202924488,0.972966357399104,NA,NA,0,0.639237093888223,0.282500252906,0.95,0.999
100,50,1,0.364956396920839,0.801468786305981,0.995943044256035,NA,NA,0,0.747277574903797,0.685949681448052,0.95,0.999
100,50,1,0.176860136830481,0.420860666948138,0.978876426048949,NA,NA,0,0.541321812252048,0.934120784821687,0.95,0.999
100,50,1,0.513107759724138,0.779806810870767,0.955867654503009,NA,NA,0,0.587739417315694,0.795492155308137,0.95,0.999
100,50,1,0.561465938969748,0.622058944308432,0.98809785592386,NA,NA,0,0.0477150127000641,0.295250462869648,0.95,0.999
100,50,1,0.92594826540933,0.587322761443211,0.96672133378993,NA,NA,0,0.46910427213693,0.0381050827929284,0.95,0.999
100,50,1,0.153438880247762,0.0729344639496412,0.988400989868154,NA,NA,0,0.392034989390057,0.471961082449881,0.95,0.999
100,50,1,0.169763626123779,0.794929040286224,0.994555266338342,NA,NA,0,0.579867369923508,0.620900533016538,0.95,0.999
100,50,1,0.28121889779903,0.432407461900497,0.970131814806466,NA,NA,0,0.98959040334099,0.646297655737493,0.95,0.999
100,50,1,0.479348641558783,0.528858876415994,0.982696215356421,NA,NA,0,0.287479149909923,0.278073538816068,0.95,0.999
100,50,1,0.183448252622504,0.708548813179368,0.959968147347833,NA,NA,0,0.544390798838809,0.169281692147022,0.95,0.999
100,50,1,0.555934531700565,0.92196672762488,0.98139296369165,NA,NA,0,0.592720116904238,0.448200393560808,0.95,0.999
100,50,1,0.656343341372674,0.634588092321297,0.976548775163689,NA,NA,0,0.772122193342308,0.200571053799707,0.95,0.999
100,50,1,0.296057430980261,0.773681612053188,0.984710300774116,NA,NA,0,0.0306614260366187,0.46803187503689,0.95,0.999
100,50,1,0.208843610897195,0.699288527444238,0.955814925345848,NA,NA,0,0.833881842550589,0.619229855269892,0.95,0.999
100,50,1,0.0605588714031037,0.531005417565815,0.961287368724914,NA,NA,0,0.462880736759864,0.0703388948964421,0.95,0.999
100,50,1,0.565313957484206,0.659690694074379,0.986756677101925,NA,NA,0,0.0631076741307043,0.605590532324975,0.95,0.999
100,50,1,0.192085330754519,0.303765461793402,0.991616784117674,NA,NA,0,0.741183746765833,0.216516257760115,0.95,0.999
100,50,1,0.330238427497912,0.537211939535569,0.992823464239307,NA,NA,0,0.0562915542752016,0.396823432351928,0.95,0.999
100,50,1,0.297888154451037,0.747582617536653,0.975681528784486,NA,NA,0,0.0907568025430664,0.705091307385359,0.95,0.999
100,50,1,0.411007295608753,0.00852703613578342,0.966409386529378,NA,NA,0,0.122588133689249,0.298141165829962,0.95,0.999
100,50,1,0.00229982834681869,0.0253871414391324,0.978667275683233,NA,NA,0,0.441802907428471,0.276639765754575,0.95,0.999
100,50,1,0.347745329720201,0.946584908302641,0.960141407055827,NA,NA,0,0.342552056529326,0.0770018971390091,0.95,0.999
100,50,1,0.119440554860746,0.740323288559448,0.991178048103978,NA,NA,0,0.0518873206579592,0.365607843652368,0.95,0.999
100,50,1,0.095233867330011,0.0616746587632224,0.996647520463436,NA,NA,0,0.478508352569304,0.781624029924162,0.95,0.999
100,50,1,0.506198468758725,0.094402100645937,0.953973102349916,NA,NA,0,0.107291820676066,0.411997756551253,0.95,0.999
100,50,1,0.164710213778773,0.495873569846153,0.983812286360806,NA,NA,0,0.236607583980076,0.264778659637552,0.95,0.999
100,50,1,0.823351757952012,0.485695968207903,0.968847178792918,NA,NA,0,0.433418780569453,0.0441673195876647,0.95,0.999
100,50,1,0.609088949410012,0.998756410251139,0.987830765895394,NA,NA,0,0.591066115605412,0.155998723412631,0.95,0.999
100,50,1,0.324311230566818,0.155576598013751,0.971879525258206,NA,NA,0,0.0579626255223993,0.572708379298681,0.95,0.999
100,50,1,0.802285573306959,0.152147115189116,0.967685216784396,NA,NA,0,0.661785890089348,0.215579795185244,0.95,0.999
100,50,1,0.171100512347184,0.690750976680545,0.979418356433208,NA,NA,0,0.5732629115819,0.000347341442015022,0.95,0.999
100,50,1,0.85331868627388,0.53478038808424,0.972690762478579,NA,NA,0,0.196373519339133,0.74634272998292,0.95,0.999
100,50,1,0.517108519457281,0.840093107676832,0.972486249490303,NA,NA,0,0.47300757185067,0.418818903045729,0.95,0.999
100,50,1,0.274870717008132,0.388970899811247,0.985802890909265,NA,NA,0,0.647239833170315,0.0747120548158418,0.95,0.999
100,50,1,0.884662703694776,0.519473812658573,0.984470665568986,NA,NA,0,0.2260994080042,0.822987500570482,0.95,0.999
100,50,1,0.404429451933131,0.0303760925617535,0.988110280016169,NA,NA,0,0.449044422092149,0.846878836823394,0.95,0.999
100,50,1,0.516365097133908,0.996127367594279,0.96144898191205,NA,NA,0,0.0877582713197917,0.229118682564702,0.95,0.999
100,50,1,0.661311207406921,0.0881109828301705,0.972003222784575,NA,NA,0,0.699115615621209,0.954615845476044,0.95,0.999
